POINT_ID	SLOPE	NORTHIN_M	EASTING_M	SRTM_M	NGDC_M	LAT	LON	COWCOD 
738	shelf	1802000	77500	-737	-562	48.11207	-125.79709	
739	shelf	1802000	79500	-402	-387	48.11305	-125.77030	
740	shelf	1802000	81500	-282	-291	48.11402	-125.74351	
741	shelf	1802000	83500	-252	-271	48.11498	-125.71672	
742	shelf	1802000	85500	-246	-244	48.11594	-125.68993	
743	shelf	1802000	87500	-221	-212	48.11689	-125.66314	
744	shelf	1802000	89500	-174	-175	48.11784	-125.63634	
745	shelf	1802000	91500	-157	-155	48.11878	-125.60955	
746	shelf	1802000	93500	-148	-147	48.11971	-125.58275	
747	shelf	1802000	95500	-140	-140	48.12064	-125.55595	
748	shelf	1802000	97500	-138	-138	48.12156	-125.52915	
749	shelf	1802000	99500	-137	-138	48.12247	-125.50235	
750	shelf	1802000	101500	-132	-132	48.12338	-125.47555	
751	shelf	1802000	103500	-125	-122	48.12428	-125.44874	
752	shelf	1802000	105500	-113	-113	48.12518	-125.42194	
753	shelf	1802000	107500	-111	-111	48.12607	-125.39513	
754	shelf	1802000	109500	-117	-116	48.12695	-125.36832	
755	shelf	1802000	111500	-123	-123	48.12783	-125.34151	
756	upper slope	1802000	113500	-144	-154	48.12870	-125.31470	
757	upper slope	1802000	115500	-232	-264	48.12957	-125.28789	
758	upper slope	1802000	117500	-283	-283	48.13042	-125.26108	
759	upper slope	1802000	119500	-281	-279	48.13128	-125.23427	
760	upper slope	1802000	121500	-277	-276	48.13212	-125.20745	
761	upper slope	1802000	123500	-239	-251	48.13296	-125.18063	
762	upper slope	1802000	125500	-246	-258	48.13379	-125.15382	
763	upper slope	1802000	127500	-246	-259	48.13462	-125.12700	
764	upper slope	1802000	129500	-234	-239	48.13544	-125.10018	
765	shelf	1802000	131500	-197	-174	48.13626	-125.07336	
766	shelf	1802000	133500	-198	-189	48.13707	-125.04653	
767	shelf	1802000	135500	-265	-277	48.13787	-125.01971	
768	upper slope	1802000	137500	-221	-317	48.13866	-124.99289	
769	shelf	1802000	139500	-121	-122	48.13945	-124.96606	
770	shelf	1802000	141500	-107	-100	48.14024	-124.93923	
771	shelf	1802000	143500	-84	-71	48.14101	-124.91240	
772	shelf	1802000	145500	-63	-58	48.14179	-124.88557	
773	shelf	1802000	147500	-48	-50	48.14255	-124.85874	
774	shelf	1802000	149500	-42	-43	48.14331	-124.83191	
775	shelf	1802000	151500	-37	-37	48.14406	-124.80508	
776	shelf	1802000	153500	-35	-35	48.14481	-124.77825	
777	shelf	1802000	155500	-30	-30	48.14555	-124.75141	
778	shelf	1802000	157500	-9999	-2	48.14628	-124.72457	
672		1804000	55500	-1276	-1303	48.11885	-126.09322	
673	lower slope	1804000	57500	-1254	-1340	48.11989	-126.06644	
674	upper slope	1804000	59500	-1229	-1344	48.12093	-126.03966	
675	upper slope	1804000	61500	-1329	-1337	48.12196	-126.01287	
676	upper slope	1804000	63500	-1149	-1219	48.12299	-125.98609	
677	upper slope	1804000	65500	-1155	-1201	48.12401	-125.95930	
678	upper slope	1804000	67500	-1060	-1084	48.12503	-125.93251	
679	upper slope	1804000	69500	-1338	-1357	48.12604	-125.90572	
680	upper slope	1804000	71500	-1269	-1270	48.12704	-125.87893	
681	upper slope	1804000	73500	-1229	-1205	48.12804	-125.85214	
682	upper slope	1804000	75500	-1143	-1131	48.12903	-125.82535	
683	upper slope	1804000	77500	-921	-822	48.13001	-125.79855	
684	upper slope	1804000	79500	-405	-393	48.13099	-125.77175	
685	shelf	1804000	81500	-321	-300	48.13196	-125.74496	
686	shelf	1804000	83500	-316	-288	48.13292	-125.71816	
687	shelf	1804000	85500	-241	-232	48.13388	-125.69136	
688	shelf	1804000	87500	-201	-197	48.13483	-125.66455	
689	shelf	1804000	89500	-170	-169	48.13578	-125.63775	
690	shelf	1804000	91500	-155	-156	48.13672	-125.61095	
691	shelf	1804000	93500	-145	-144	48.13765	-125.58414	
692	shelf	1804000	95500	-140	-139	48.13858	-125.55733	
693	shelf	1804000	97500	-140	-140	48.13950	-125.53052	
694	shelf	1804000	99500	-143	-146	48.14042	-125.50371	
695	shelf	1804000	101500	-136	-137	48.14133	-125.47690	
696	shelf	1804000	103500	-126	-120	48.14223	-125.45009	
697	shelf	1804000	105500	-115	-111	48.14313	-125.42327	
698	shelf	1804000	107500	-111	-111	48.14402	-125.39646	
699	shelf	1804000	109500	-111	-112	48.14490	-125.36964	
700	shelf	1804000	111500	-116	-117	48.14578	-125.34282	
701	shelf	1804000	113500	-130	-138	48.14665	-125.31600	
702	shelf	1804000	115500	-147	-136	48.14751	-125.28918	
703	upper slope	1804000	117500	-201	-272	48.14837	-125.26236	
704	upper slope	1804000	119500	-265	-266	48.14923	-125.23554	
705	upper slope	1804000	121500	-273	-274	48.15007	-125.20871	
706	upper slope	1804000	123500	-286	-296	48.15091	-125.18188	
707	upper slope	1804000	125500	-279	-286	48.15175	-125.15506	
708	upper slope	1804000	127500	-272	-275	48.15257	-125.12823	
709	shelf	1804000	129500	-241	-242	48.15340	-125.10140	
710	shelf	1804000	131500	-187	-195	48.15421	-125.07457	
711	shelf	1804000	133500	-198	-205	48.15502	-125.04774	
712	shelf	1804000	135500	-306	-291	48.15582	-125.02090	
713	upper slope	1804000	137500	-262	-268	48.15662	-124.99407	
714	shelf	1804000	139500	-173	-135	48.15741	-124.96723	
715	shelf	1804000	141500	-110	-106	48.15819	-124.94040	
716	shelf	1804000	143500	-87	-78	48.15897	-124.91356	
717	shelf	1804000	145500	-66	-59	48.15974	-124.88672	
718	shelf	1804000	147500	-48	-50	48.16051	-124.85988	
719	shelf	1804000	149500	-43	-43	48.16127	-124.83304	
720	shelf	1804000	151500	-40	-40	48.16202	-124.80620	
721	shelf	1804000	153500	-40	-37	48.16277	-124.77936	
722	shelf	1804000	155500	-22	-3	48.16351	-124.75251	
618		1806000	59500	-1236	-1282	48.13886	-126.04120	
619	upper slope	1806000	61500	-1198	-1248	48.13990	-126.01441	
620	upper slope	1806000	63500	-1113	-1144	48.14093	-125.98762	
621	upper slope	1806000	65500	-1043	-1057	48.14195	-125.96082	
622	upper slope	1806000	67500	-989	-975	48.14296	-125.93402	
623	upper slope	1806000	69500	-1018	-1065	48.14397	-125.90723	
624	upper slope	1806000	71500	-1200	-1198	48.14498	-125.88043	
625	upper slope	1806000	73500	-1164	-1148	48.14597	-125.85362	
626	upper slope	1806000	75500	-1103	-1103	48.14696	-125.82682	
627	upper slope	1806000	77500	-1025	-978	48.14795	-125.80002	
628	upper slope	1806000	79500	-693	-668	48.14893	-125.77321	
629	upper slope	1806000	81500	-425	-462	48.14990	-125.74640	
630	upper slope	1806000	83500	-458	-427	48.15086	-125.71959	
631	shelf	1806000	85500	-272	-234	48.15182	-125.69278	
632	shelf	1806000	87500	-192	-186	48.15278	-125.66597	
633	shelf	1806000	89500	-168	-170	48.15372	-125.63916	
634	shelf	1806000	91500	-157	-157	48.15466	-125.61235	
635	shelf	1806000	93500	-147	-146	48.15560	-125.58553	
636	shelf	1806000	95500	-145	-146	48.15653	-125.55871	
637	shelf	1806000	97500	-144	-144	48.15745	-125.53189	
638	shelf	1806000	99500	-146	-145	48.15836	-125.50507	
639	shelf	1806000	101500	-140	-141	48.15927	-125.47825	
640	shelf	1806000	103500	-122	-123	48.16018	-125.45143	
641	shelf	1806000	105500	-116	-115	48.16107	-125.42461	
642	shelf	1806000	107500	-112	-112	48.16196	-125.39778	
643	shelf	1806000	109500	-111	-111	48.16285	-125.37096	
644	shelf	1806000	111500	-115	-115	48.16373	-125.34413	
645	upper slope	1806000	113500	-173	-144	48.16460	-125.31730	
646	shelf	1806000	115500	-139	-131	48.16546	-125.29047	
647	upper slope	1806000	117500	-160	-166	48.16632	-125.26364	
648	upper slope	1806000	119500	-258	-258	48.16718	-125.23681	
649	upper slope	1806000	121500	-270	-287	48.16802	-125.20997	
650	upper slope	1806000	123500	-301	-285	48.16886	-125.18314	
651	upper slope	1806000	125500	-284	-138	48.16970	-125.15630	
652	shelf	1806000	127500	-166	-127	48.17053	-125.12946	
653	upper slope	1806000	129500	-246	-224	48.17135	-125.10262	
654	shelf	1806000	131500	-202	-213	48.17216	-125.07578	
655	upper slope	1806000	133500	-207	-230	48.17297	-125.04894	
656	upper slope	1806000	135500	-288	-275	48.17378	-125.02210	
657	upper slope	1806000	137500	-278	-264	48.17457	-124.99526	
658	shelf	1806000	139500	-210	-156	48.17537	-124.96841	
659	shelf	1806000	141500	-117	-110	48.17615	-124.94157	
660	shelf	1806000	143500	-86	-83	48.17693	-124.91472	
661	shelf	1806000	145500	-65	-59	48.17770	-124.88787	
662	shelf	1806000	147500	-49	-53	48.17847	-124.86102	
663	shelf	1806000	149500	-44	-45	48.17922	-124.83417	
664	shelf	1806000	151500	-42	-42	48.17998	-124.80732	
665	shelf	1806000	153500	-42	-38	48.18072	-124.78047	
666	shelf	1806000	155500	-17	-21	48.18146	-124.75361	
667	shelf	1806000	157500	-9999	-3	48.18220	-124.72676	
563		1808000	63500	-1069	-1062	48.15886	-125.98915	
564	upper slope	1808000	65500	-938	-994	48.15988	-125.96234	
565	upper slope	1808000	67500	-956	-935	48.16090	-125.93554	
566	upper slope	1808000	69500	-865	-922	48.16191	-125.90873	
567	upper slope	1808000	71500	-938	-1086	48.16291	-125.88192	
568	upper slope	1808000	73500	-1014	-982	48.16391	-125.85511	
569	upper slope	1808000	75500	-967	-964	48.16490	-125.82830	
570	upper slope	1808000	77500	-963	-950	48.16589	-125.80148	
571	upper slope	1808000	79500	-869	-850	48.16686	-125.77467	
